"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype","structure","ans","ansVar","ansVar2","ansVar3"
"939","kazwao077f",1,"50%","80%","50%","10%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","disjunctive",4,"Au","Au=0","Au=0"
"940","kazwao077f",1,"80%","50%","10%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","conjunctive",8,"Bu","Bu=0","Bu=0"
"941","kazwao077f",1,"50%","80%","50%","10%","group",1,1,1,1,"The postdoc talked about the paper","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"942","kazwao077f",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not demonstrate skill A","c1","conjunctive",4,"Au","Au=0","Au=0"
"943","kazwao077f",1,"50%","80%","50%","10%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4,"Au","Au=0","Au=0"
"944","kgaw1zm6qa",1,"50%","80%","50%","10%","cook",1,1,1,1,"The main dish impressed the panel","d7","disjunctive",3,"Au","Au=1","Au=1"
"945","kgaw1zm6qa",1,"80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2,"A","A","A=0"
"946","kgaw1zm6qa",1,"80%","50%","10%","70%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4,"Au","Au=0","Au=0"
"947","kgaw1zm6qa",1,"50%","80%","50%","10%","cook",0,1,0,0,"The main dish did not impress the panel","c2","conjunctive",4,"Au","Au=0","Au=0"
"948","kgaw1zm6qa",1,"80%","50%","10%","70%","cook",1,1,1,0,"The chef completed the main dish","c5","conjunctive",1,"A","A","A=1"
"949","kgaw1zm6qa",1,"80%","50%","10%","70%","cook",1,0,0,0,"The main dish did not impress the panel","c3","conjunctive",4,"Au","Au=0","Au=0"
"950","kgaw1zm6qa",1,"80%","50%","10%","70%","cook",0,1,1,1,"The chef completed the dessert","d3","disjunctive",5,"B","B","B=1"
"951","klcnyq0raa",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"952","klcnyq0raa",1,"50%","80%","50%","10%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3,"Au","Au=1","Au=1"
"953","klcnyq0raa",1,"80%","50%","10%","50%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","disjunctive",4,"Au","Au=0","Au=0"
"954","klcnyq0raa",1,"50%","80%","50%","10%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2,"A","A","A=0"
"955","klcnyq0raa",1,"50%","80%","50%","10%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
"956","klcnyq0raa",1,"50%","80%","50%","10%","job",0,1,0,0,"The candidate did not demonstrate skill B","c2","conjunctive",8,"Bu","Bu=0","Bu=0"
"957","kvw58dx5gl",1,"50%","80%","50%","10%","group",1,0,0,0,"The postdoc did not attend","c3","conjunctive",6,"B","B","B=0"
"958","kvw58dx5gl",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate did not have skill B","d4","disjunctive",6,"B","B","B=0"
"959","kvw58dx5gl",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2,"A","A","A=0"
"960","kvw58dx5gl",1,"80%","50%","10%","70%","job",1,1,0,1,"The candidate had skill B","d6","disjunctive",5,"B","B","B=1"
"961","kvw58dx5gl",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"962","kvw58dx5gl",1,"50%","80%","50%","10%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2,"A","A","A=0"
"963","kvw58dx5gl",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer attended","d5","disjunctive",1,"A","A","A=1"
"964","kx1dp56kk1",1,"80%","50%","10%","70%","group",1,0,0,0,"The lecturer did not talk about the paper","c3","conjunctive",4,"Au","Au=0","Au=0"
"965","kx1dp56kk1",1,"80%","50%","10%","50%","cook",1,0,0,1,"The chef did not complete the dessert","d4","disjunctive",6,"B","B","B=0"
"966","kx1dp56kk1",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate demonstrated skill B","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"967","kx1dp56kk1",1,"80%","50%","10%","70%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"968","kx1dp56kk1",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not demonstrate skill B","c1","conjunctive",8,"Bu","Bu=0","Bu=0"
"969","kx1dp56kk1",1,"80%","50%","10%","70%","job",1,1,1,0,"The candidate demonstrated skill B","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"970","kxqv9mwcpw",1,"80%","50%","10%","70%","cook",1,1,1,1,"The dessert impressed the panel","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"971","kxqv9mwcpw",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not demonstrate skill B","c3","conjunctive",8,"Bu","Bu=0","Bu=0"
"972","kxqv9mwcpw",1,"80%","50%","10%","50%","cook",1,0,1,1,"The chef completed the main dish","d5","disjunctive",1,"A","A","A=1"
"973","kxqv9mwcpw",1,"80%","50%","10%","70%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"974","ky1q8mlyj1",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"975","ky1q8mlyj1",1,"50%","80%","50%","10%","cook",1,0,0,0,"The chef did not complete the dessert","c3","conjunctive",6,"B","B","B=0"
"976","ky1q8mlyj1",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3,"Au","Au=1","Au=1"
"977","ky1q8mlyj1",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
"978","ky1q8mlyj1",1,"50%","80%","50%","10%","group",1,1,1,0,"The lecturer talked about the paper","c5","conjunctive",3,"Au","Au=1","Au=1"
"979","ky1q8mlyj1",1,"80%","50%","10%","70%","job",0,0,0,1,"The candidate did not demonstrate skill B","d1","disjunctive",8,"Bu","Bu=0","Bu=0"
"980","ky1q8mlyj1",1,"80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not attend","c1","conjunctive",2,"A","A","A=0"
"981","ky1q8mlyj1",1,"50%","80%","50%","10%","job",0,1,0,0,"The candidate did not demonstrate skill A","c2","conjunctive",4,"Au","Au=0","Au=0"
"982","l4n1kytgt3",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2,"A","A","A=0"
"983","l4n1kytgt3",1,"80%","50%","10%","70%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"984","l4n1kytgt3",1,"80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not attend","c1","conjunctive",2,"A","A","A=0"
"985","l4n1kytgt3",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill B","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"986","l4n1kytgt3",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not demonstrate skill A","c2","conjunctive",4,"Au","Au=0","Au=0"
"987","l4n1kytgt3",1,"80%","50%","10%","70%","job",1,1,1,1,"The candidate demonstrated skill A","d7","disjunctive",3,"Au","Au=1","Au=1"
"988","l4n1kytgt3",1,"50%","80%","50%","10%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4,"Au","Au=0","Au=0"
"989","le17jqsy9b",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2,"A","A","A=0"
"990","le17jqsy9b",1,"80%","50%","10%","70%","group",0,1,0,0,"The lecturer did not talk about the paper","c2","conjunctive",4,"Au","Au=0","Au=0"
"991","le17jqsy9b",1,"80%","50%","10%","70%","cook",1,0,1,1,"The dessert impressed the panel","d5","disjunctive",7,"Bu","Bu=1","Bu=1"
"992","le17jqsy9b",1,"80%","50%","10%","70%","job",1,1,1,0,"The candidate demonstrated skill B","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"993","le17jqsy9b",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"994","le17jqsy9b",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6,"B","B","B=0"
"995","le17jqsy9b",1,"80%","50%","10%","70%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
"996","le17jqsy9b",1,"50%","80%","50%","10%","cook",1,0,0,1,"The chef did not complete the dessert","d4","disjunctive",6,"B","B","B=0"
"997","lezdvmtswn",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"998","lezdvmtswn",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6,"B","B","B=0"
"999","lezdvmtswn",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer attended","d5","disjunctive",1,"A","A","A=1"
"1000","lezdvmtswn",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4,"Au","Au=0","Au=0"
"1001","lezdvmtswn",1,"50%","80%","50%","10%","cook",1,1,0,0,"The dessert did not impress the panel","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"1002","lgtj8fvsno",1,"50%","80%","50%","10%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
"1003","lgtj8fvsno",1,"50%","80%","50%","10%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2,"A","A","A=0"
"1004","lgtj8fvsno",1,"50%","80%","50%","10%","job",0,1,0,0,"The candidate had skill B","c2","conjunctive",5,"B","B","B=1"
"1005","lgtj8fvsno",1,"50%","80%","50%","10%","cook",0,0,0,1,"The main dish did not impress the panel","d1","disjunctive",4,"Au","Au=0","Au=0"
"1006","lk0ubcah1v",1,"50%","80%","50%","10%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","disjunctive",4,"Au","Au=0","Au=0"
"1007","lk0ubcah1v",1,"50%","80%","50%","10%","group",1,0,0,0,"The postdoc did not attend","c3","conjunctive",6,"B","B","B=0"
"1008","lk0ubcah1v",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not have skill A","d1","disjunctive",2,"A","A","A=0"
"1009","lk0ubcah1v",1,"50%","80%","50%","10%","group",0,1,0,1,"The lecturer did not attend","d2","disjunctive",2,"A","A","A=0"
"1010","lk0ubcah1v",1,"80%","50%","10%","70%","cook",1,1,0,0,"The main dish did not impress the panel","c4","conjunctive",4,"Au","Au=0","Au=0"
"1011","lk0ubcah1v",1,"80%","50%","10%","70%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1012","lk0ubcah1v",1,"80%","50%","10%","70%","cook",1,1,1,0,"The chef completed the dessert","c5","conjunctive",5,"B","B","B=1"
"1013","lnqu0k0fqy",1,"50%","80%","50%","10%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3,"Au","Au=1","Au=1"
"1014","lnqu0k0fqy",1,"80%","50%","10%","70%","group",1,1,0,0,"The lecturer did not talk about the paper","c4","conjunctive",4,"Au","Au=0","Au=0"
"1015","lnqu0k0fqy",1,"80%","50%","10%","70%","job",1,1,1,1,"The candidate demonstrated skill A","d7","disjunctive",3,"Au","Au=1","Au=1"
"1016","lnqu0k0fqy",1,"50%","80%","50%","10%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"1017","lnqu0k0fqy",1,"80%","50%","10%","70%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2,"A","A","A=0"
"1018","lpdp9047rp",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1019","lpdp9047rp",1,"80%","50%","10%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"1020","lpdp9047rp",1,"80%","50%","10%","50%","cook",1,1,1,1,"The chef completed the dessert","d7","disjunctive",5,"B","B","B=1"
"1021","lpdp9047rp",1,"80%","50%","10%","50%","group",0,1,0,1,"The lecturer did not attend","d2","disjunctive",2,"A","A","A=0"
"1022","lpdp9047rp",1,"80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not attend","c1","conjunctive",2,"A","A","A=0"
"1023","lpdp9047rp",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not demonstrate skill A","c3","conjunctive",4,"Au","Au=0","Au=0"
"1024","lva6pajn7b",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","disjunctive",4,"Au","Au=0","Au=0"
"1025","lva6pajn7b",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2,"A","A","A=0"
"1026","lva6pajn7b",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer attended","d5","disjunctive",1,"A","A","A=1"
"1027","lva6pajn7b",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2,"A","A","A=0"
"1028","lva6pajn7b",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1029","lvwhpnhhz2",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1030","lvwhpnhhz2",1,"80%","50%","10%","70%","job",0,0,0,1,"The candidate did not demonstrate skill A","d1","disjunctive",4,"Au","Au=0","Au=0"
"1031","lvwhpnhhz2",1,"50%","80%","50%","10%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","disjunctive",4,"Au","Au=0","Au=0"
"1032","lvwhpnhhz2",1,"50%","80%","50%","10%","cook",1,1,1,1,"The main dish impressed the panel","d7","disjunctive",3,"Au","Au=1","Au=1"
"1033","mdw6h0o487",1,"80%","50%","10%","70%","group",1,1,1,0,"The postdoc attended","c5","conjunctive",5,"B","B","B=1"
"1034","mdw6h0o487",1,"80%","50%","10%","70%","cook",1,0,0,0,"The chef did not complete the dessert","c3","conjunctive",6,"B","B","B=0"
"1035","mdw6h0o487",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer attended","d5","disjunctive",1,"A","A","A=1"
"1036","mmgq1v5fa6",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2,"A","A","A=0"
"1037","mmgq1v5fa6",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc attended","d3","disjunctive",5,"B","B","B=1"
"1038","mmgq1v5fa6",1,"80%","50%","10%","70%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4,"Au","Au=0","Au=0"
"1039","mmgq1v5fa6",1,"80%","50%","10%","70%","job",1,1,0,1,"The candidate demonstrated skill A","d6","disjunctive",3,"Au","Au=1","Au=1"
"1040","mou29fwrf1",1,"80%","50%","10%","70%","group",0,0,0,0,"The postdoc did not attend","c1","conjunctive",6,"B","B","B=0"
"1041","mou29fwrf1",1,"80%","50%","10%","70%","cook",1,0,0,0,"The chef did not complete the dessert","c3","conjunctive",6,"B","B","B=0"
"1042","mou29fwrf1",1,"80%","50%","10%","70%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1043","mou29fwrf1",1,"80%","50%","10%","70%","job",1,1,1,1,"The candidate demonstrated skill B","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"1044","mvfvsohrwx",1,"80%","50%","10%","70%","group",0,1,0,0,"The lecturer did not attend","c2","conjunctive",2,"A","A","A=0"
"1045","mvfvsohrwx",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not have skill A","d1","disjunctive",2,"A","A","A=0"
"1046","mvfvsohrwx",1,"80%","50%","10%","50%","group",0,0,0,0,"The lecturer did not attend","c1","conjunctive",2,"A","A","A=0"
"1047","mvfvsohrwx",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"1048","mvfvsohrwx",1,"80%","50%","10%","50%","job",1,0,1,1,"The candidate did not demonstrate skill B","d5","disjunctive",8,"Bu","Bu=0","Bu=0"
"1049","mvfvsohrwx",1,"80%","50%","10%","70%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1050","my5bsvkq60",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2,"A","A","A=0"
"1051","my5bsvkq60",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8,"Bu","Bu=0","Bu=0"
"1052","my5bsvkq60",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer attended","d5","disjunctive",1,"A","A","A=1"
"1053","my5bsvkq60",1,"80%","50%","10%","50%","cook",1,1,0,0,"The chef completed the dessert","c4","conjunctive",5,"B","B","B=1"
"1054","my5bsvkq60",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","disjunctive",4,"Au","Au=0","Au=0"
"1055","my5bsvkq60",1,"80%","50%","10%","70%","cook",1,1,1,1,"The dessert impressed the panel","d7","disjunctive",7,"Bu","Bu=1","Bu=1"
"1056","my5bsvkq60",1,"80%","50%","10%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"1057","n3nv8181ac",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate demonstrated skill A","c3","conjunctive",3,"Au","Au=1","Au=1"
"1058","n3nv8181ac",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate did not have skill A","d3","disjunctive",2,"A","A","A=0"
"1059","n3nv8181ac",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","conjunctive",4,"Au","Au=0","Au=0"
"1060","n3nv8181ac",1,"50%","80%","50%","10%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2,"A","A","A=0"
"1061","n3nv8181ac",1,"50%","80%","50%","10%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3,"Au","Au=1","Au=1"
"1062","n3nv8181ac",1,"80%","50%","10%","70%","cook",1,1,1,1,"The chef completed the dessert","d7","disjunctive",5,"B","B","B=1"
"1063","n3nv8181ac",1,"80%","50%","10%","50%","cook",0,1,0,1,"The chef did not complete the main dish","d2","disjunctive",2,"A","A","A=0"
"1064","n3nv8181ac",1,"80%","50%","10%","70%","job",1,1,1,0,"The candidate had skill B","c5","conjunctive",5,"B","B","B=1"
"1065","na316rcy4y",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not have skill A","d1","disjunctive",2,"A","A","A=0"
"1066","na316rcy4y",1,"80%","50%","10%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5","conjunctive",3,"Au","Au=1","Au=1"
"1067","na316rcy4y",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8,"Bu","Bu=0","Bu=0"
"1068","na316rcy4y",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2,"A","A","A=0"
"1069","nbh7o84brz",1,"50%","80%","50%","10%","group",1,0,0,0,"The lecturer did not talk about the paper","c3","conjunctive",4,"Au","Au=0","Au=0"
"1070","nbh7o84brz",1,"80%","50%","10%","70%","group",0,0,0,0,"The postdoc did not attend","c1","conjunctive",6,"B","B","B=0"
"1071","nbh7o84brz",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1072","nbh7o84brz",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not have skill A","c2","conjunctive",2,"A","A","A=0"
"1073","nbh7o84brz",1,"50%","80%","50%","10%","cook",0,1,0,1,"The chef did not complete the main dish","d2","disjunctive",2,"A","A","A=0"
"1074","nbh7o84brz",1,"80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","disjunctive",4,"Au","Au=0","Au=0"
"1075","nbh7o84brz",1,"80%","50%","10%","50%","group",1,1,1,1,"The postdoc attended","d7","disjunctive",5,"B","B","B=1"
"1076","nfmrpcwpdx",1,"80%","50%","10%","70%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3,"Au","Au=1","Au=1"
"1077","nfmrpcwpdx",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2,"A","A","A=0"
"1078","nfmrpcwpdx",1,"80%","50%","10%","70%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3,"Au","Au=1","Au=1"
"1079","nfmrpcwpdx",1,"80%","50%","10%","70%","job",0,1,0,0,"The candidate did not have skill A","c2","conjunctive",2,"A","A","A=0"
"1080","nfmrpcwpdx",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A","d1","disjunctive",2,"A","A","A=0"
"1081","nfmrpcwpdx",1,"80%","50%","10%","70%","group",0,1,0,1,"The postdoc talked about the paper","d2","disjunctive",7,"Bu","Bu=1","Bu=1"
"1082","nop27bhzta",1,"50%","80%","50%","10%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
"1083","nop27bhzta",1,"80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2,"A","A","A=0"
"1084","npvbn9czuj",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill B","c5","conjunctive",7,"Bu","Bu=1","Bu=1"
"1085","npvbn9czuj",1,"80%","50%","10%","70%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
"1086","npvbn9czuj",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1087","npvbn9czuj",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate had skill A","d7","disjunctive",1,"A","A","A=1"
"1088","npvbn9czuj",1,"50%","80%","50%","10%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2,"A","A","A=0"
"1089","npvbn9czuj",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not demonstrate skill A","c2","conjunctive",4,"Au","Au=0","Au=0"
"1090","nxsvdjbdee",1,"50%","80%","50%","10%","job",0,0,0,0,"The candidate had skill A","c1","conjunctive",1,"A","A","A=1"
"1091","nxsvdjbdee",1,"80%","50%","10%","50%","group",0,0,0,1,"The postdoc did not talk about the paper","d1","disjunctive",8,"Bu","Bu=0","Bu=0"
"1092","nxsvdjbdee",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1093","nxsvdjbdee",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer attended","d5","disjunctive",1,"A","A","A=1"
"1094","nxsvdjbdee",1,"80%","50%","10%","50%","cook",0,1,0,1,"The chef did not complete the main dish","d2","disjunctive",2,"A","A","A=0"
"1095","nxsvdjbdee",1,"80%","50%","10%","70%","job",1,0,0,1,"The candidate had skill A","d4","disjunctive",1,"A","A","A=1"
"1096","nxsvdjbdee",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate had skill A","d7","disjunctive",1,"A","A","A=1"
"1097","nxsvdjbdee",1,"50%","80%","50%","10%","cook",1,0,0,0,"The chef completed the main dish","c3","conjunctive",1,"A","A","A=1"
"1098","ny1uf1zzq2",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill A","c5","conjunctive",3,"Au","Au=1","Au=1"
"1099","ny1uf1zzq2",1,"50%","80%","50%","10%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2,"A","A","A=0"
"1100","ny1uf1zzq2",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A","d1","disjunctive",2,"A","A","A=0"
"1101","ny1uf1zzq2",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6,"B","B","B=0"
"1102","ny1uf1zzq2",1,"80%","50%","10%","70%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1103","ny1uf1zzq2",1,"50%","80%","50%","10%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4,"Au","Au=0","Au=0"
"1104","ny1uf1zzq2",1,"80%","50%","10%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3,"Au","Au=1","Au=1"
"1105","o25an940gm",1,"80%","50%","10%","70%","job",1,0,1,1,"The candidate had skill A","d5","disjunctive",1,"A","A","A=1"
"1106","o25an940gm",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate did not have skill A","d3","disjunctive",2,"A","A","A=0"
"1107","o25an940gm",1,"80%","50%","10%","70%","cook",1,0,0,0,"The chef completed the main dish","c3","conjunctive",1,"A","A","A=1"
"1108","o25an940gm",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer attended","d4","disjunctive",1,"A","A","A=1"
"1109","o25an940gm",1,"80%","50%","10%","50%","cook",1,1,1,0,"The chef completed the main dish","c5","conjunctive",1,"A","A","A=1"
"1110","o25an940gm",1,"80%","50%","10%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2,"A","A","A=0"
"1111","o25an940gm",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2,"A","A","A=0"
"1112","o25an940gm",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate had skill A","c4","conjunctive",1,"A","A","A=1"
"1113","o5lqz4x3cd",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6,"B","B","B=0"
"1114","o5lqz4x3cd",1,"50%","80%","50%","10%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","disjunctive",4,"Au","Au=0","Au=0"
"1115","o5lqz4x3cd",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2,"A","A","A=0"
"1116","o5lqz4x3cd",1,"80%","50%","10%","70%","job",0,0,0,1,"The candidate did not have skill B","d1","disjunctive",6,"B","B","B=0"
"1117","o5lqz4x3cd",1,"50%","80%","50%","10%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2,"A","A","A=0"
"1118","o5lqz4x3cd",1,"80%","50%","10%","70%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4,"Au","Au=0","Au=0"
"1119","ogfalc9pqu",1,"80%","50%","10%","70%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7,"Bu","Bu=1","Bu=1"
"1120","ogfalc9pqu",1,"50%","80%","50%","10%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3,"Au","Au=1","Au=1"
"1121","ogfalc9pqu",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","disjunctive",8,"Bu","Bu=0","Bu=0"
