"","subject_id","cb","prob0","prob1","prob2","prob3","structure","trialtype","ans","ansVar","ansVar2","node3","isPerm","isCoh","pgroup","pgorig","isLat","realLat","connectedWith"
"1971","6pbj6271kh",1,"80%","50%","10%","50%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"1","4",FALSE,FALSE,"A"
"1972","6wbna7yqeg",1,"50%","80%","50%","10%","disjunctive","d4",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"1973","6wbna7yqeg",1,"50%","80%","50%","10%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"1974","6wbna7yqeg",1,"80%","50%","10%","70%","conjunctive","c5",1,"A","A","A=1",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"1975","6wbna7yqeg",1,"50%","80%","50%","10%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,TRUE,"A"
"1976","6wbna7yqeg",1,"80%","50%","10%","70%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"1977","6wbna7yqeg",1,"80%","50%","10%","70%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"1978","6wbna7yqeg",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"1979","6wbna7yqeg",1,"50%","80%","50%","10%","disjunctive","d3",5,"B","B","B=1",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"1980","6wbna7yqeg",1,"80%","50%","10%","50%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"1981","6xy9wb78gz",1,"80%","50%","10%","70%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,FALSE,"B"
"1982","6xy9wb78gz",1,"50%","80%","50%","10%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,TRUE,"A"
"1983","6xy9wb78gz",1,"50%","80%","50%","10%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"1984","6xy9wb78gz",1,"80%","50%","10%","50%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"1","4",FALSE,FALSE,"A"
"1985","6xy9wb78gz",1,"80%","50%","10%","70%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"1986","6xy9wb78gz",1,"50%","80%","50%","10%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"1987","6xy9wb78gz",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"1988","70goc5xu3n",1,"80%","50%","10%","50%","disjunctive","d7",5,"B","B","B=1",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"1989","70goc5xu3n",1,"80%","50%","10%","70%","conjunctive","c3",1,"A","A","A=1",FALSE,TRUE,"3","6",FALSE,FALSE,"A"
"1990","70goc5xu3n",1,"80%","50%","10%","70%","disjunctive","d2",7,"Bu","Bu=1","Bu=1",FALSE,FALSE,"3","6",TRUE,FALSE,"B"
"1991","70goc5xu3n",1,"80%","50%","10%","50%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"1","4",FALSE,FALSE,"A"
"1992","70goc5xu3n",1,"80%","50%","10%","50%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"1993","70goc5xu3n",1,"50%","80%","50%","10%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"1994","70goc5xu3n",1,"80%","50%","10%","70%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,TRUE,"B"
"1995","70goc5xu3n",1,"80%","50%","10%","70%","disjunctive","d4",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"1996","71njgb09h3",1,"50%","80%","50%","10%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"1997","71njgb09h3",1,"80%","50%","10%","50%","conjunctive","c5",4,"Au","Au=0","Au=0",FALSE,FALSE,"1","4",TRUE,FALSE,"A"
"1998","71njgb09h3",1,"50%","80%","50%","10%","conjunctive","c1",2,"A","A","A=0",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"1999","71njgb09h3",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2000","71njgb09h3",1,"50%","80%","50%","10%","disjunctive","d1",2,"A","A","A=0",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"2001","71njgb09h3",1,"50%","80%","50%","10%","conjunctive","c3",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"2","5",TRUE,TRUE,"B"
"2002","71njgb09h3",1,"50%","80%","50%","10%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2003","71ugc6k09w",1,"50%","80%","50%","10%","conjunctive","c2",4,"Au","Au=0","Au=0",FALSE,TRUE,"2","5",TRUE,TRUE,"A"
"2004","71ugc6k09w",1,"80%","50%","10%","50%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2005","71ugc6k09w",1,"80%","50%","10%","50%","conjunctive","c1",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"1","4",TRUE,TRUE,"B"
"2006","71ugc6k09w",1,"80%","50%","10%","50%","conjunctive","c3",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"1","4",TRUE,TRUE,"B"
"2007","71ugc6k09w",1,"80%","50%","10%","50%","disjunctive","d4",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"1","4",TRUE,TRUE,"B"
"2008","71ugc6k09w",1,"80%","50%","10%","50%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2009","77mpurb0ct",1,"80%","50%","10%","70%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2010","77mpurb0ct",1,"80%","50%","10%","50%","conjunctive","c5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2011","77mpurb0ct",1,"80%","50%","10%","70%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2012","77mpurb0ct",1,"50%","80%","50%","10%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2013","77mpurb0ct",1,"80%","50%","10%","50%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2014","77mpurb0ct",1,"50%","80%","50%","10%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2015","77mpurb0ct",1,"80%","50%","10%","50%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2016","7aan9srbd3",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2017","7aan9srbd3",1,"80%","50%","10%","70%","conjunctive","c2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,TRUE,"B"
"2018","7aan9srbd3",1,"50%","80%","50%","10%","disjunctive","d3",1,"A","A","A=1",FALSE,FALSE,"2","5",FALSE,FALSE,"A"
"2019","7aan9srbd3",1,"80%","50%","10%","50%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2020","7aan9srbd3",1,"80%","50%","10%","70%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2021","7aan9srbd3",1,"80%","50%","10%","70%","conjunctive","c3",4,"Au","Au=0","Au=0",TRUE,TRUE,"3","6",TRUE,TRUE,"A"
"2022","7aan9srbd3",1,"50%","80%","50%","10%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2023","7bwleqm8d2",1,"80%","50%","10%","70%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2024","7bwleqm8d2",1,"50%","80%","50%","10%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2025","7bwleqm8d2",1,"80%","50%","10%","50%","conjunctive","c5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2026","7bwleqm8d2",1,"80%","50%","10%","70%","disjunctive","d7",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,TRUE,"A"
"2027","7bwleqm8d2",1,"80%","50%","10%","50%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2028","7plpp6lp0r",1,"80%","50%","10%","70%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2029","7plpp6lp0r",1,"50%","80%","50%","10%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2030","7plpp6lp0r",1,"50%","80%","50%","10%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2","5",TRUE,TRUE,"B"
"2031","7plpp6lp0r",1,"80%","50%","10%","70%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"3","6",TRUE,TRUE,"A"
"2032","7plpp6lp0r",1,"80%","50%","10%","50%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2033","7r480gszn5",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2034","7r480gszn5",1,"80%","50%","10%","70%","disjunctive","d4",3,"Au","Au=1","Au=1",FALSE,FALSE,"3","6",TRUE,FALSE,"A"
"2035","7r480gszn5",1,"80%","50%","10%","70%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,FALSE,"B"
"2036","7r480gszn5",1,"80%","50%","10%","70%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2037","7r480gszn5",1,"50%","80%","50%","10%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"2038","7r480gszn5",1,"50%","80%","50%","10%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2039","7r480gszn5",1,"80%","50%","10%","70%","conjunctive","c3",4,"Au","Au=0","Au=0",TRUE,TRUE,"3","6",TRUE,TRUE,"A"
"2040","7xl20setwa",1,"80%","50%","10%","70%","conjunctive","c5",1,"A","A","A=1",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2041","7xl20setwa",1,"80%","50%","10%","70%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2042","7xl20setwa",1,"50%","80%","50%","10%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2043","7xl20setwa",1,"50%","80%","50%","10%","disjunctive","d7",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,TRUE,"A"
"2044","7xl20setwa",1,"50%","80%","50%","10%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,TRUE,"B"
"2045","86vjgtfxsl",1,"50%","80%","50%","10%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"2046","86vjgtfxsl",1,"80%","50%","10%","50%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2047","86vjgtfxsl",1,"50%","80%","50%","10%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2048","86vjgtfxsl",1,"80%","50%","10%","50%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2049","86vjgtfxsl",1,"80%","50%","10%","50%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,TRUE,"B"
"2050","86vjgtfxsl",1,"80%","50%","10%","50%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2051","86vjgtfxsl",1,"80%","50%","10%","70%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2052","888hnmdmzb",1,"80%","50%","10%","70%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2053","888hnmdmzb",1,"80%","50%","10%","50%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2054","888hnmdmzb",1,"80%","50%","10%","70%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"3","6",TRUE,FALSE,"B"
"2055","8bxuwf290p",1,"80%","50%","10%","70%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2056","8bxuwf290p",1,"80%","50%","10%","50%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2057","8bxuwf290p",1,"80%","50%","10%","70%","conjunctive","c5",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"3","6",TRUE,FALSE,"B"
"2058","8bxuwf290p",1,"80%","50%","10%","50%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2059","8bxuwf290p",1,"80%","50%","10%","50%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2060","8bxuwf290p",1,"80%","50%","10%","50%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2061","8n17o55747",1,"80%","50%","10%","70%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,TRUE,"B"
"2062","8n17o55747",1,"80%","50%","10%","50%","disjunctive","d5",6,"B","B","B=0",FALSE,TRUE,"1","4",FALSE,FALSE,"B"
"2063","8n17o55747",1,"80%","50%","10%","50%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2064","8n17o55747",1,"80%","50%","10%","50%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2065","8n17o55747",1,"50%","80%","50%","10%","disjunctive","d4",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2066","8n17o55747",1,"80%","50%","10%","50%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2067","8n17o55747",1,"50%","80%","50%","10%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"2068","8ola29ndm2",1,"80%","50%","10%","70%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,TRUE,"B"
"2069","8ola29ndm2",1,"80%","50%","10%","70%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"3","6",TRUE,TRUE,"B"
"2070","8ola29ndm2",1,"80%","50%","10%","70%","disjunctive","d1",2,"A","A","A=0",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2071","8ola29ndm2",1,"80%","50%","10%","70%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2072","91h5db3mog",1,"80%","50%","10%","50%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2073","91h5db3mog",1,"80%","50%","10%","70%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"3","6",TRUE,FALSE,"B"
"2074","91h5db3mog",1,"80%","50%","10%","70%","conjunctive","c2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,TRUE,"B"
"2075","91h5db3mog",1,"80%","50%","10%","70%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"3","6",TRUE,TRUE,"A"
"2076","91h5db3mog",1,"80%","50%","10%","50%","conjunctive","c1",4,"Au","Au=0","Au=0",FALSE,TRUE,"1","4",TRUE,TRUE,"A"
"2077","91h5db3mog",1,"80%","50%","10%","70%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,FALSE,"B"
"2078","97brc782fb",1,"50%","80%","50%","10%","conjunctive","c2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,TRUE,"B"
"2079","97brc782fb",1,"50%","80%","50%","10%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2080","97brc782fb",1,"80%","50%","10%","70%","conjunctive","c5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2081","97brc782fb",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2082","9cofgkqeh9",1,"80%","50%","10%","50%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2083","9cofgkqeh9",1,"50%","80%","50%","10%","disjunctive","d4",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2084","9cofgkqeh9",1,"80%","50%","10%","50%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2085","9cofgkqeh9",1,"80%","50%","10%","70%","disjunctive","d1",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"3","6",TRUE,TRUE,"B"
"2086","9cofgkqeh9",1,"80%","50%","10%","50%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"1","4",FALSE,FALSE,"A"
"2087","9cofgkqeh9",1,"80%","50%","10%","50%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2088","9cofgkqeh9",1,"80%","50%","10%","70%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2089","9gs9y8xgly",1,"80%","50%","10%","70%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2090","9gs9y8xgly",1,"80%","50%","10%","50%","conjunctive","c5",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2091","9gs9y8xgly",1,"50%","80%","50%","10%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,TRUE,"A"
"2092","9gs9y8xgly",1,"80%","50%","10%","50%","disjunctive","d6",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2093","9gs9y8xgly",1,"80%","50%","10%","50%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2094","9gs9y8xgly",1,"80%","50%","10%","70%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2095","9gs9y8xgly",1,"80%","50%","10%","70%","conjunctive","c1",2,"A","A","A=0",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2096","9h6lqmnnke",1,"50%","80%","50%","10%","disjunctive","d5",1,"A","A","A=1",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"2097","9h6lqmnnke",1,"50%","80%","50%","10%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2098","9h6lqmnnke",1,"80%","50%","10%","50%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2099","9h6lqmnnke",1,"80%","50%","10%","70%","conjunctive","c4",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,TRUE,"B"
"2100","9h6lqmnnke",1,"80%","50%","10%","50%","disjunctive","d4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2101","9huxpfs26l",1,"80%","50%","10%","70%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2102","9huxpfs26l",1,"80%","50%","10%","50%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2103","9huxpfs26l",1,"80%","50%","10%","50%","conjunctive","c2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,TRUE,"B"
"2104","9huxpfs26l",1,"80%","50%","10%","50%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2105","9huxpfs26l",1,"50%","80%","50%","10%","conjunctive","c5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2106","9huxpfs26l",1,"80%","50%","10%","50%","disjunctive","d7",1,"A","A","A=1",TRUE,TRUE,"1","4",FALSE,FALSE,"A"
"2107","9q547hl0qz",1,"80%","50%","10%","50%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,TRUE,"A"
"2108","9q547hl0qz",1,"80%","50%","10%","50%","conjunctive","c3",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,TRUE,"A"
"2109","9q547hl0qz",1,"50%","80%","50%","10%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"2110","9q547hl0qz",1,"50%","80%","50%","10%","conjunctive","c1",4,"Au","Au=0","Au=0",FALSE,TRUE,"2","5",TRUE,TRUE,"A"
"2111","9q547hl0qz",1,"80%","50%","10%","70%","disjunctive","d6",1,"A","A","A=1",FALSE,TRUE,"3","6",FALSE,FALSE,"A"
"2112","9q547hl0qz",1,"50%","80%","50%","10%","conjunctive","c2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"2","5",TRUE,TRUE,"B"
"2113","9q547hl0qz",1,"50%","80%","50%","10%","disjunctive","d7",1,"A","A","A=1",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"2114","9q547hl0qz",1,"80%","50%","10%","70%","disjunctive","d1",2,"A","A","A=0",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2115","9ux2a8k97k",1,"80%","50%","10%","70%","disjunctive","d1",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2116","9ux2a8k97k",1,"80%","50%","10%","50%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,TRUE,"B"
"2117","9ux2a8k97k",1,"50%","80%","50%","10%","disjunctive","d2",2,"A","A","A=0",TRUE,TRUE,"2","5",FALSE,FALSE,"A"
"2118","9ux2a8k97k",1,"80%","50%","10%","50%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2119","9ux2a8k97k",1,"80%","50%","10%","70%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"3","6",TRUE,FALSE,"A"
"2120","9ux2a8k97k",1,"80%","50%","10%","50%","disjunctive","d4",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"1","4",TRUE,TRUE,"B"
"2121","a3skx5x31r",1,"50%","80%","50%","10%","conjunctive","c3",8,"Bu","Bu=0","Bu=0",FALSE,TRUE,"2","5",TRUE,TRUE,"B"
"2122","a3skx5x31r",1,"50%","80%","50%","10%","conjunctive","c5",5,"B","B","B=1",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2123","a3skx5x31r",1,"80%","50%","10%","50%","disjunctive","d6",4,"Au","Au=0","Au=0",TRUE,TRUE,"1","4",TRUE,FALSE,"A"
"2124","a3skx5x31r",1,"80%","50%","10%","70%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2125","a6sp7569du",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2126","a6sp7569du",1,"80%","50%","10%","50%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2127","a6sp7569du",1,"80%","50%","10%","50%","disjunctive","d7",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,TRUE,"B"
"2128","a6sp7569du",1,"50%","80%","50%","10%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,TRUE,"A"
"2129","a6sp7569du",1,"50%","80%","50%","10%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"2","5",TRUE,FALSE,"B"
"2130","a6sp7569du",1,"80%","50%","10%","50%","conjunctive","c5",5,"B","B","B=1",TRUE,TRUE,"1","4",FALSE,FALSE,"B"
"2131","a6sp7569du",1,"50%","80%","50%","10%","disjunctive","d4",1,"A","A","A=1",FALSE,TRUE,"2","5",FALSE,FALSE,"A"
"2132","ad8kxza4v4",1,"80%","50%","10%","70%","conjunctive","c2",2,"A","A","A=0",TRUE,TRUE,"3","6",FALSE,FALSE,"A"
"2133","ad8kxza4v4",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2134","ad8kxza4v4",1,"80%","50%","10%","70%","disjunctive","d4",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2135","ad8kxza4v4",1,"50%","80%","50%","10%","conjunctive","c4",4,"Au","Au=0","Au=0",TRUE,TRUE,"2","5",TRUE,TRUE,"A"
"2136","ad8kxza4v4",1,"80%","50%","10%","50%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2137","ad8kxza4v4",1,"80%","50%","10%","50%","disjunctive","d3",7,"Bu","Bu=1","Bu=1",TRUE,TRUE,"1","4",TRUE,FALSE,"B"
"2138","ad8kxza4v4",1,"80%","50%","10%","70%","conjunctive","c1",6,"B","B","B=0",TRUE,TRUE,"3","6",FALSE,FALSE,"B"
"2139","ancfoxp3eg",1,"50%","80%","50%","10%","disjunctive","d5",3,"Au","Au=1","Au=1",TRUE,TRUE,"2","5",TRUE,FALSE,"A"
"2140","ancfoxp3eg",1,"50%","80%","50%","10%","conjunctive","c3",6,"B","B","B=0",TRUE,TRUE,"2","5",FALSE,FALSE,"B"
"2141","ancfoxp3eg",1,"80%","50%","10%","70%","disjunctive","d2",8,"Bu","Bu=0","Bu=0",TRUE,TRUE,"3","6",TRUE,FALSE,"B"
