filename,subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,link,age,gender,duration_s,duration,duration_m,rowNo,type,stim1,stim2,stim3,stim4,pageBreak,stimFormat,responseType,responsePos,responseOptions,button1,subjectGroup,randomBlock,head,body,pageName,note1,ITI_ms,timestamp,response,RT,responseCode
430495_230123_094556_M778171.csv,2,Chrome,109.0.0.0,1152,720,MacOS,en-GB,2023-01-23_09:25:42,2023-01-23_09:25:42,2023-01-23_07:23:00,M778171,https://www.testable.org/experiment/6826/430495/start?participant=M778171,61,woman,1261.632,1214775,20.2462,31,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,7,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Drew. Drew knows the area well and is sporty.",AKS,,601315,"5|1 (not likely)|7 (very likely)|1 (not likely)",37573,5|1|7|1
430495_230123_094556_M778171.csv,2,Chrome,109.0.0.0,1152,720,MacOS,en-GB,2023-01-23_09:25:42,2023-01-23_09:25:42,2023-01-23_07:23:00,M778171,https://www.testable.org/experiment/6826/430495/start?participant=M778171,61,woman,1261.632,1214775,20.2462,38,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,14,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Adrian. Adrian doesn't know the area well and is lazy.",ADL,,645902,"1 (not likely)|6|1 (not likely)|7 (very likely)",44073,1|6|1|7
430495_230123_094556_M778171.csv,2,Chrome,109.0.0.0,1152,720,MacOS,en-GB,2023-01-23_09:25:42,2023-01-23_09:25:42,2023-01-23_07:23:00,M778171,https://www.testable.org/experiment/6826/430495/start?participant=M778171,61,woman,1261.632,1214775,20.2462,29,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,5,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Brooklyn. Brooklyn doesn't know the area well and is sporty.",ADS,,701322,"7 (very likely)|1 (not likely)|7 (very likely)|1 (not likely)",54911,7|1|7|1
430495_230123_094556_M778171.csv,2,Chrome,109.0.0.0,1152,720,MacOS,en-GB,2023-01-23_09:25:42,2023-01-23_09:25:42,2023-01-23_07:23:00,M778171,https://www.testable.org/experiment/6826/430495/start?participant=M778171,61,woman,1261.632,1214775,20.2462,40,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,16,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Charlie. Charlie knows the area well and is lazy.",AKL,,736027,"1 (not likely)|7 (very likely)|1 (not likely)|7 (very likely)",34189,1|7|1|7
430495_230123_094556_M778171.csv,2,Chrome,109.0.0.0,1152,720,MacOS,en-GB,2023-01-23_09:25:42,2023-01-23_09:25:42,2023-01-23_07:23:00,M778171,https://www.testable.org/experiment/6826/430495/start?participant=M778171,61,woman,1261.632,1214775,20.2462,28,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,4,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Parker. Parker's favourite food is hotdogs. They know the area well and are lazy.",FKL,,785598,"1 (not likely)|7 (very likely)|1 (not likely)|7 (very likely)",49061,1|7|1|7
430495_230123_094556_M778171.csv,2,Chrome,109.0.0.0,1152,720,MacOS,en-GB,2023-01-23_09:25:42,2023-01-23_09:25:42,2023-01-23_07:23:00,M778171,https://www.testable.org/experiment/6826/430495/start?participant=M778171,61,woman,1261.632,1214775,20.2462,27,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,3,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Taylor. Taylor's favourite food is hotdogs. They know the area well and are sporty.",FKS,,839998,"6|1 (not likely)|5|1 (not likely)",53890,6|1|5|1
430495_230123_094556_M778171.csv,2,Chrome,109.0.0.0,1152,720,MacOS,en-GB,2023-01-23_09:25:42,2023-01-23_09:25:42,2023-01-23_07:23:00,M778171,https://www.testable.org/experiment/6826/430495/start?participant=M778171,61,woman,1261.632,1214775,20.2462,32,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,8,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Charlie. Charlie knows the area well and is lazy.",AKL,,880701,"1 (not likely)|7 (very likely)|2|7 (very likely)",40193,1|7|2|7
430495_230123_094556_M778171.csv,2,Chrome,109.0.0.0,1152,720,MacOS,en-GB,2023-01-23_09:25:42,2023-01-23_09:25:42,2023-01-23_07:23:00,M778171,https://www.testable.org/experiment/6826/430495/start?participant=M778171,61,woman,1261.632,1214775,20.2462,39,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,15,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Drew. Drew knows the area well and is sporty.",AKS,,924156,"5|2|6|1 (not likely)",42941,5|2|6|1
430495_230123_094556_M778171.csv,2,Chrome,109.0.0.0,1152,720,MacOS,en-GB,2023-01-23_09:25:42,2023-01-23_09:25:42,2023-01-23_07:23:00,M778171,https://www.testable.org/experiment/6826/430495/start?participant=M778171,61,woman,1261.632,1214775,20.2462,25,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,1,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Jesse.  Jesse's favourite food is hotdogs. They don't know the area well and are sporty.",FDS,,988043,"5|3|7 (very likely)|2",63378,5|3|7|2
430495_230123_094556_M778171.csv,2,Chrome,109.0.0.0,1152,720,MacOS,en-GB,2023-01-23_09:25:42,2023-01-23_09:25:42,2023-01-23_07:23:00,M778171,https://www.testable.org/experiment/6826/430495/start?participant=M778171,61,woman,1261.632,1214775,20.2462,26,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,2,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Harper. Harper's favourite food is hotdogs. They don't know the area well and are lazy.",FDL,,1046217,"1 (not likely)|7 (very likely)|1 (not likely)|7 (very likely)",57661,1|7|1|7
430495_230123_094556_M778171.csv,2,Chrome,109.0.0.0,1152,720,MacOS,en-GB,2023-01-23_09:25:42,2023-01-23_09:25:42,2023-01-23_07:23:00,M778171,https://www.testable.org/experiment/6826/430495/start?participant=M778171,61,woman,1261.632,1214775,20.2462,30,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,6,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Adrian. Adrian doesn't know the area well and is lazy.",ADL,,1083436,"1 (not likely)|7 (very likely)|1 (not likely)|5",36707,1|7|1|5
430495_230123_094556_M778171.csv,2,Chrome,109.0.0.0,1152,720,MacOS,en-GB,2023-01-23_09:25:42,2023-01-23_09:25:42,2023-01-23_07:23:00,M778171,https://www.testable.org/experiment/6826/430495/start?participant=M778171,61,woman,1261.632,1214775,20.2462,37,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,13,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Brooklyn. Brooklyn doesn't know the area well and is sporty.",ADS,,1124855,"NA|5|1 (not likely)|7 (very likely)",40910,0|5|1|7
430495_230123_094556_M778171.csv,2,Chrome,109.0.0.0,1152,720,MacOS,en-GB,2023-01-23_09:25:42,2023-01-23_09:25:42,2023-01-23_07:23:00,M778171,https://www.testable.org/experiment/6826/430495/start?participant=M778171,61,woman,1261.632,1214775,20.2462,33,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,9,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Jesse.  Jesse's favourite food is hotdogs. They don't know the area well and are sporty.",FDS,,1167405,"1 (not likely)|7 (very likely)|1 (not likely)|7 (very likely)",42042,1|7|1|7
430495_230123_094556_M778171.csv,2,Chrome,109.0.0.0,1152,720,MacOS,en-GB,2023-01-23_09:25:42,2023-01-23_09:25:42,2023-01-23_07:23:00,M778171,https://www.testable.org/experiment/6826/430495/start?participant=M778171,61,woman,1261.632,1214775,20.2462,35,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,11,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Taylor. Taylor's favourite food is hotdogs. They know the area well and are sporty.",FKS,,1214775,"1 (not likely)|7 (very likely)|4|7 (very likely)",46857,1|7|4|7
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,39,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,15,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Drew. Drew knows the area well and is sporty.",AKS,,208935,5|5|2|4,68211,5|5|2|4
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,30,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,6,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Adrian. Adrian doesn't know the area well and is lazy.",ADL,,228782,"2|7 (very likely)|2|5",19341,2|7|2|5
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,34,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,10,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Harper. Harper's favourite food is hotdogs. They don't know the area well and are lazy.",FDL,,257819,"2|7 (very likely)|5|6",28529,2|7|5|6
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,25,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,1,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Jesse.  Jesse's favourite food is hotdogs. They don't know the area well and are sporty.",FDS,,289414,4|3|3|4,31085,4|3|3|4
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,26,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,2,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Harper. Harper's favourite food is hotdogs. They don't know the area well and are lazy.",FDL,,308065,2|4|3|4,18144,2|4|3|4
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,37,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,13,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Brooklyn. Brooklyn doesn't know the area well and is sporty.",ADS,,333652,3|4|5|6,25083,3|4|5|6
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,27,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,3,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Taylor. Taylor's favourite food is hotdogs. They know the area well and are sporty.",FKS,,362489,4|5|4|3,28329,4|5|4|3
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,29,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,5,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Brooklyn. Brooklyn doesn't know the area well and is sporty.",ADS,,382538,4|6|4|5,19536,4|6|4|5
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,38,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,14,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Adrian. Adrian doesn't know the area well and is lazy.",ADL,,405525,2|5|4|5,22475,2|5|4|5
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,33,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,9,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Jesse.  Jesse's favourite food is hotdogs. They don't know the area well and are sporty.",FDS,,423768,4|6|5|5,17735,4|6|5|5
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,28,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,4,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Parker. Parker's favourite food is hotdogs. They know the area well and are lazy.",FKL,,438496,2|5|3|5,14215,2|5|3|5
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,35,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,11,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Taylor. Taylor's favourite food is hotdogs. They know the area well and are sporty.",FKS,,470089,4|5|5|4,31086,4|5|5|4
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,36,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,12,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Parker. Parker's favourite food is hotdogs. They know the area well and are lazy.",FKL,,522186,2|6|3|5,51585,2|6|3|5
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,31,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,7,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Drew. Drew knows the area well and is sporty.",AKS,,546396,3|4|5|5,23699,3|4|5|5
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,32,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,8,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Charlie. Charlie knows the area well and is lazy.",AKL,,563855,2|6|3|6,16950,2|6|3|6
430495_230123_094641_M064846.csv,2,Chrome,109.0.0.0,1920,1080,Windows,en-GB,2023-01-23_09:36:34,2023-01-23_09:36:34,2023-01-23_07:23:00,M064846,https://www.testable.org/experiment/6826/430495/start?participant=M064846,41,woman,650.605,607483,10.1247,40,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,16,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Charlie. Charlie knows the area well and is lazy.",AKL,,607483,2|6|2|4,43122,2|6|2|4
430495_230123_094942_M006548.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_09:41:20,2023-01-23_09:41:20,2023-01-23_07:23:00,M006548,https://www.testable.org/experiment/6826/430495/start?participant=M006548,35,man,517.153,503701,8.3950,12,form,"APS end","APL end","ANS end","ANL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,4,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Parker. Parker's favourite food is hotdogs. They know the area well and are lazy.",FKL,,196878,"3|1 (not likely)|7 (very likely)|3",34301,3|1|7|3
430495_230123_094942_M006548.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_09:41:20,2023-01-23_09:41:20,2023-01-23_07:23:00,M006548,https://www.testable.org/experiment/6826/430495/start?participant=M006548,35,man,517.153,503701,8.3950,19,form,"BNS end","BNL end","BPS end","BPL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,11,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Taylor. Taylor's favourite food is hotdogs. They know the area well and are sporty.",FKS,,232745,"7 (very likely)|6|2|3",35355,7|6|2|3
430495_230123_094942_M006548.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_09:41:20,2023-01-23_09:41:20,2023-01-23_07:23:00,M006548,https://www.testable.org/experiment/6826/430495/start?participant=M006548,35,man,517.153,503701,8.3950,16,form,"BNS end","BNL end","BPS end","BPL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,8,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Charlie. Charlie knows the area well and is lazy.",AKL,,252744,"6|2|7 (very likely)|2",19488,6|2|7|2
430495_230123_094942_M006548.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_09:41:20,2023-01-23_09:41:20,2023-01-23_07:23:00,M006548,https://www.testable.org/experiment/6826/430495/start?participant=M006548,35,man,517.153,503701,8.3950,18,form,"BNS end","BNL end","BPS end","BPL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,10,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Harper. Harper's favourite food is hotdogs. They don't know the area well and are lazy.",FDL,,277312,"5|3|7 (very likely)|2",24058,5|3|7|2
430495_230123_094942_M006548.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_09:41:20,2023-01-23_09:41:20,2023-01-23_07:23:00,M006548,https://www.testable.org/experiment/6826/430495/start?participant=M006548,35,man,517.153,503701,8.3950,22,form,"APS end","APL end","ANS end","ANL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,14,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Adrian. Adrian doesn't know the area well and is lazy.",ADL,,298945,"4|3|7 (very likely)|3",21118,4|3|7|3
430495_230123_094942_M006548.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_09:41:20,2023-01-23_09:41:20,2023-01-23_07:23:00,M006548,https://www.testable.org/experiment/6826/430495/start?participant=M006548,35,man,517.153,503701,8.3950,14,form,"BNS end","BNL end","BPS end","BPL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,6,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Adrian. Adrian doesn't know the area well and is lazy.",ADL,,315889,"3|2|7 (very likely)|3",16432,3|2|7|3
430495_230123_094942_M006548.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_09:41:20,2023-01-23_09:41:20,2023-01-23_07:23:00,M006548,https://www.testable.org/experiment/6826/430495/start?participant=M006548,35,man,517.153,503701,8.3950,11,form,"APS end","APL end","ANS end","ANL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,3,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Taylor. Taylor's favourite food is hotdogs. They know the area well and are sporty.",FKS,,342103,6|3|4|4,25706,6|3|4|4
430495_230123_094942_M006548.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_09:41:20,2023-01-23_09:41:20,2023-01-23_07:23:00,M006548,https://www.testable.org/experiment/6826/430495/start?participant=M006548,35,man,517.153,503701,8.3950,17,form,"BNS end","BNL end","BPS end","BPL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,9,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Jesse.  Jesse's favourite food is hotdogs. They don't know the area well and are sporty.",FDS,,365729,"6|7 (very likely)|3|2",23114,6|7|3|2
430495_230123_094942_M006548.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_09:41:20,2023-01-23_09:41:20,2023-01-23_07:23:00,M006548,https://www.testable.org/experiment/6826/430495/start?participant=M006548,35,man,517.153,503701,8.3950,20,form,"BNS end","BNL end","BPS end","BPL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,12,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Parker. Parker's favourite food is hotdogs. They know the area well and are lazy.",FKL,,386144,"7 (very likely)|2|4|1 (not likely)",19901,7|2|4|1
